Period,fin_year,Sell-to Customer Code,ItemNo,Description,Month,MM-YY,Month_Name,Posting Date,Location Name,Item Class,Target Group,Marketing_Terminology,Quantity,AmountLc,ItemTn
30,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,28-12-2017,Trichy,PIPES,TAPI,AP ISI,241,1.788971,1.94969
30,'17-18,CID0186,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,28-12-2017,Chennai,PIPES,TAPI,AP ISI,75,0.593763,0.60675
30,'17-18,CID2810,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,28-12-2017,Chennai,PIPES,TAPI,AP ISI,400,2.804764,3.236
30,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,28-12-2017,Chennai,PIPES,TAPI,AP ISI,100,0.768084,0.809
30,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,29-12-2017,Trichy,PIPES,TAPI,AP ISI,5,0.037115,0.04045
30,'17-18,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,29-12-2017,Chennai,PIPES,TAPI,AP ISI,100,0.742338,0.809
30,'17-18,CID2810,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,29-12-2017,Chennai,PIPES,TAPI,AP ISI,425,2.980062,3.43825
30,'17-18,CID1337,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,29-12-2017,Trichy,PIPES,TAPI,AP ISI,120,0.890774,0.9708
30,'17-18,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,29-12-2017,Chennai,PIPES,TAPI,AP ISI,100,0.709211,0.809
30,'17-18,CID0966,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,30-12-2017,Hubli,PIPES,TAPI,AP ISI,900,6.63968,7.281
30,'17-18,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,30-12-2017,Chennai,PIPES,TAPI,AP ISI,50,0.371169,0.4045
30,'17-18,CID0966,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,31-12-2017,Hubli,PIPES,TAPI,AP ISI,450,3.31984,3.6405
30,'17-18,CID1337,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,17-Dec,Dec,31-12-2017,Trichy,PIPES,TAPI,AP ISI,150,1.113468,1.2135
31,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,2/1/2018,Trichy,PIPES,TAPI,AP ISI,75,0.550046,0.60675
31,'17-18,CID2810,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,3/1/2018,Chennai,PIPES,TAPI,AP ISI,200,1.402382,1.618
31,'17-18,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,3/1/2018,Chennai,PIPES,TAPI,AP ISI,150,1.113507,1.2135
31,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,5/1/2018,Trichy,PIPES,TAPI,AP ISI,223,1.672912,1.80407
31,'17-18,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,6/1/2018,Chennai,PIPES,TAPI,AP ISI,100,0.753517,0.809
31,'17-18,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,8/1/2018,Chennai,PIPES,TAPI,AP ISI,200,1.507035,1.618
31,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,10/1/2018,Chennai,PIPES,TAPI,AP ISI,100,0.779651,0.809
31,'17-18,CID1275,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,10/1/2018,Chennai,PIPES,TAPI,AP ISI,45,0.341079,0.36405
31,'17-18,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,11/1/2018,Chennai,PIPES,TAPI,AP ISI,100,0.753517,0.809
31,'17-18,CID1260,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,11/1/2018,Chennai,PIPES,TAPI,AP ISI,28,0.232327,0.22652
31,'17-18,CID3030,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,11/1/2018,Chennai,PIPES,TAPI,AP ISI,50,0.401803,0.4045
31,'17-18,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,12/1/2018,Chennai,PIPES,TAPI,AP ISI,200,1.484325,1.618
31,'17-18,CID3116,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,15-01-2018,Hubli,PIPES,TAPI,AP ISI,50,0.380197,0.4045
31,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,18-01-2018,Trichy,PIPES,TAPI,AP ISI,133,1.01231,1.07597
31,'17-18,CID2185,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,18-01-2018,Hubli,PIPES,TAPI,AP ISI,25,0.190098,0.20225
31,'17-18,CID2802,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,18-01-2018,Chennai,PIPES,TAPI,AP ISI,150,1.099882,1.2135
31,'17-18,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,18-01-2018,Chennai,PIPES,TAPI,AP ISI,19,0.14531,0.15371
31,'17-18,CID1337,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,19-01-2018,Trichy,PIPES,TAPI,AP ISI,130,0.965005,1.0517
31,'17-18,CID2545,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,19-01-2018,Chennai,PIPES,TAPI,AP ISI,265,2.026701,2.14385
31,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,20-01-2018,Trichy,PIPES,TAPI,AP ISI,20,0.152957,0.1618
31,'17-18,CID0562,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,20-01-2018,Chennai,PIPES,TAPI,AP ISI,100,0.815631,0.809
31,'17-18,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,20-01-2018,Chennai,PIPES,TAPI,AP ISI,100,0.753391,0.809
31,'17-18,CID2810,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,22-01-2018,Chennai,PIPES,TAPI,AP ISI,2,0.015295,0.01618
31,'17-18,CID2802,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,22-01-2018,Chennai,PIPES,TAPI,AP ISI,350,2.566392,2.8315
31,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,23-01-2018,Trichy,PIPES,TAPI,AP ISI,207,1.583107,1.67463
31,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,24-01-2018,Trichy,PIPES,TAPI,AP ISI,45,0.344153,0.36405
31,'17-18,CID0487,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,25-01-2018,Chennai,PIPES,TAPI,AP ISI,100,0.842156,0.809
31,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,25-01-2018,Trichy,PIPES,TAPI,AP ISI,70,0.53535,0.5663
31,'17-18,CID2204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,25-01-2018,Chennai,PIPES,TAPI,AP ISI,100,0.753391,0.809
31,'17-18,CID3012,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,25-01-2018,Chennai,PIPES,TAPI,AP ISI,50,0.382396,0.4045
31,'17-18,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,25-01-2018,Chennai,PIPES,TAPI,AP ISI,300,2.294378,2.427
31,'17-18,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,27-01-2018,Chennai,PIPES,TAPI,AP ISI,400,3.013567,3.236
31,'17-18,CID0074,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,30-01-2018,Trichy,PIPES,TAPI,AP ISI,30,0.229435,0.2427
31,'17-18,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,30-01-2018,Chennai,PIPES,TAPI,AP ISI,300,2.260175,2.427
31,'17-18,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,31-01-2018,Chennai,PIPES,TAPI,AP ISI,150,1.161522,1.2135
31,'17-18,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,31-01-2018,Chennai,PIPES,TAPI,AP ISI,300,2.260175,2.427
31,'17-18,CID1326,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,18-Jan,Jan,31-01-2018,Trichy,PIPES,TAPI,AP ISI,100,0.783317,0.809
32,'17-18,CID0101,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,2/2/2018,Chennai,PIPES,TAPI,AP ISI,130,1.061931,1.0517
32,'17-18,CID2185,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,2/2/2018,Hubli,PIPES,TAPI,AP ISI,465,3.580361,3.76185
32,'17-18,CID1337,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,3/2/2018,Trichy,PIPES,TAPI,AP ISI,45,0.348446,0.36405
32,'17-18,CID1237,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,5/2/2018,Hubli,PIPES,TAPI,AP ISI,50,0.382711,0.4045
32,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,5/2/2018,Chennai,PIPES,TAPI,AP ISI,100,0.801204,0.809
32,'17-18,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,5/2/2018,Chennai,PIPES,TAPI,AP ISI,90,0.696913,0.7281
32,'17-18,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,6/2/2018,Chennai,PIPES,TAPI,AP ISI,200,1.57201,1.618
32,'17-18,CID1275,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,6/2/2018,Chennai,PIPES,TAPI,AP ISI,50,0.395313,0.4045
32,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,6/2/2018,Trichy,PIPES,TAPI,AP ISI,150,1.161486,1.2135
32,'17-18,CID1023,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,7/2/2018,Hubli,PIPES,TAPI,AP ISI,25,0.192492,0.20225
32,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,7/2/2018,Trichy,PIPES,TAPI,AP ISI,60,0.464594,0.4854
32,'17-18,CID3041,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,7/2/2018,Hubli,PIPES,TAPI,AP ISI,45,0.34444,0.36405
32,'17-18,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,7/2/2018,Chennai,PIPES,TAPI,AP ISI,190,1.49341,1.5371
32,'17-18,CID1099,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,8/2/2018,Chennai,PIPES,TAPI,AP ISI,50,0.406632,0.4045
32,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,9/2/2018,Trichy,PIPES,TAPI,AP ISI,110,0.864539,0.8899
32,'17-18,CID3087,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,9/2/2018,Dadra,PIPES,TAPI,AP ISI,25,0.202578,0.20225
32,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,9/2/2018,Trichy,PIPES,TAPI,AP ISI,75,0.581905,0.60675
32,'17-18,CID2545,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,10/2/2018,Chennai,PIPES,TAPI,AP ISI,100,0.786005,0.809
32,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,10/2/2018,Chennai,PIPES,TAPI,AP ISI,30,0.243979,0.2427
32,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,12/2/2018,Trichy,PIPES,TAPI,AP ISI,200,1.57189,1.618
32,'17-18,CID1099,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,12/2/2018,Chennai,PIPES,TAPI,AP ISI,50,0.406632,0.4045
32,'17-18,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,13-02-2018,Chennai,PIPES,TAPI,AP ISI,100,0.786005,0.809
32,'17-18,CID0101,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,14-02-2018,Chennai,PIPES,TAPI,AP ISI,140,1.21172,1.1326
32,'17-18,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,15-02-2018,Chennai,PIPES,TAPI,AP ISI,100,0.774154,0.809
32,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,16-02-2018,Trichy,PIPES,TAPI,AP ISI,113,0.888118,0.91417
32,'17-18,CID1260,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,16-02-2018,Chennai,PIPES,TAPI,AP ISI,35,0.30293,0.28315
32,'17-18,CID2204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,16-02-2018,Chennai,PIPES,TAPI,AP ISI,250,1.935386,2.0225
32,'17-18,CID3030,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,17-02-2018,Chennai,PIPES,TAPI,AP ISI,75,0.62869,0.60675
32,'17-18,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,19-02-2018,Chennai,PIPES,TAPI,AP ISI,150,1.161231,1.2135
32,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,20-02-2018,Trichy,PIPES,TAPI,AP ISI,350,2.714778,2.8315
32,'17-18,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,20-02-2018,Chennai,PIPES,TAPI,AP ISI,40,0.309661,0.3236
32,'17-18,CID3128,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,20-02-2018,Hubli,PIPES,TAPI,AP ISI,25,0.185515,0.20225
32,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,21-02-2018,Trichy,PIPES,TAPI,AP ISI,150,1.142888,1.2135
32,'17-18,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,22-02-2018,Trichy,PIPES,TAPI,AP ISI,75,0.571444,0.60675
32,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,22-02-2018,Trichy,PIPES,TAPI,AP ISI,10,0.076192,0.0809
32,'17-18,CID3084,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,22-02-2018,Dadra,PIPES,TAPI,AP ISI,30,0.243094,0.2427
32,'17-18,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,23-02-2018,Chennai,PIPES,TAPI,AP ISI,50,0.375289,0.4045
32,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,23-02-2018,Trichy,PIPES,TAPI,AP ISI,40,0.30477,0.3236
32,'17-18,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,24-02-2018,Chennai,PIPES,TAPI,AP ISI,30,0.228603,0.2427
32,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,24-02-2018,Trichy,PIPES,TAPI,AP ISI,21,0.160004,0.16989
32,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,24-02-2018,Trichy,PIPES,TAPI,AP ISI,150,1.182639,1.2135
32,'17-18,CID2802,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,18-Feb,Feb,28-02-2018,Trichy,PIPES,TAPI,AP ISI,16,0.121908,0.12944
33,'17-18,CID1238,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,1/3/2018,Chennai,PIPES,TAPI,AP ISI,20,0.152402,0.1618
33,'17-18,CID2957,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,1/3/2018,Chennai,PIPES,TAPI,AP ISI,70,0.525404,0.5663
33,'17-18,CID2780,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,2/3/2018,Chennai,PIPES,TAPI,AP ISI,60,0.503455,0.4854
33,'17-18,CID2802,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,2/3/2018,Chennai,PIPES,TAPI,AP ISI,56,0.422012,0.45304
33,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,3/3/2018,Chennai,PIPES,TAPI,AP ISI,200,1.576878,1.618
33,'17-18,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,5/3/2018,Chennai,PIPES,TAPI,AP ISI,210,1.600223,1.6989
33,'17-18,CID2802,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,5/3/2018,Chennai,PIPES,TAPI,AP ISI,28,0.211006,0.22652
33,'17-18,CID3012,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,5/3/2018,Trichy,PIPES,TAPI,AP ISI,150,1.142888,1.2135
33,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,6/3/2018,Chennai,PIPES,TAPI,AP ISI,50,0.394219,0.4045
33,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,6/3/2018,Trichy,PIPES,TAPI,AP ISI,100,0.788426,0.809
33,'17-18,CID3156,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,7/3/2018,Hubli,PIPES,TAPI,AP ISI,80,0.606278,0.6472
33,'17-18,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,8/3/2018,Chennai,PIPES,TAPI,AP ISI,200,1.660567,1.618
33,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,8/3/2018,Trichy,PIPES,TAPI,AP ISI,150,1.142888,1.2135
33,'17-18,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,8/3/2018,Chennai,PIPES,TAPI,AP ISI,100,0.762011,0.809
33,'17-18,CID1099,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,8/3/2018,Chennai,PIPES,TAPI,AP ISI,50,0.394219,0.4045
33,'17-18,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,9/3/2018,Chennai,PIPES,TAPI,AP ISI,40,0.304804,0.3236
33,'17-18,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,9/3/2018,Chennai,PIPES,TAPI,AP ISI,135,1.028714,1.09215
33,'17-18,CID2802,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,9/3/2018,Chennai,PIPES,TAPI,AP ISI,28,0.211006,0.22652
33,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,9/3/2018,Trichy,PIPES,TAPI,AP ISI,140,1.066696,1.1326
33,'17-18,CID2204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,9/3/2018,Chennai,PIPES,TAPI,AP ISI,85,0.637991,0.68765
33,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,10/3/2018,Chennai,PIPES,TAPI,AP ISI,100,0.788439,0.809
33,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,12/3/2018,Chennai,PIPES,TAPI,AP ISI,200,1.576878,1.618
33,'17-18,CID2545,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,12/3/2018,Chennai,PIPES,TAPI,AP ISI,100,0.762011,0.809
33,'17-18,CID2802,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,12/3/2018,Chennai,PIPES,TAPI,AP ISI,75,0.565194,0.60675
33,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,13-03-2018,Trichy,PIPES,TAPI,AP ISI,70,0.533348,0.5663
33,'17-18,CID3039,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,13-03-2018,Dadra,PIPES,TAPI,AP ISI,100,0.785578,0.809
33,'17-18,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,14-03-2018,Chennai,PIPES,TAPI,AP ISI,45,0.342905,0.36405
33,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,14-03-2018,Trichy,PIPES,TAPI,AP ISI,30,0.228577,0.2427
33,'17-18,CID3083,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,14-03-2018,Chennai,PIPES,TAPI,AP ISI,80,0.609608,0.6472
33,'17-18,CID0562,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,15-03-2018,Chennai,PIPES,TAPI,AP ISI,125,1.015831,1.01125
33,'17-18,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,15-03-2018,Chennai,PIPES,TAPI,AP ISI,100,0.785578,0.809
33,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,16-03-2018,Trichy,PIPES,TAPI,AP ISI,40,0.30477,0.3236
33,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,16-03-2018,Chennai,PIPES,TAPI,AP ISI,100,0.788439,0.809
33,'17-18,CID1337,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,16-03-2018,Trichy,PIPES,TAPI,AP ISI,200,1.57098,1.618
33,'17-18,CID3039,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,16-03-2018,Dadra,PIPES,TAPI,AP ISI,80,0.628462,0.6472
33,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,17-03-2018,Trichy,PIPES,TAPI,AP ISI,50,0.380962,0.4045
33,'17-18,CID1269,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,19-03-2018,Hubli,PIPES,TAPI,AP ISI,500,3.866574,4.045
33,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,19-03-2018,Trichy,PIPES,TAPI,AP ISI,175,1.33337,1.41575
33,'17-18,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,20-03-2018,Trichy,PIPES,TAPI,AP ISI,85,0.647636,0.68765
33,'17-18,CID2545,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,20-03-2018,Chennai,PIPES,TAPI,AP ISI,100,0.767902,0.809
33,'17-18,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,20-03-2018,Chennai,PIPES,TAPI,AP ISI,100,0.785578,0.809
33,'17-18,CID2810,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,20-03-2018,Trichy,PIPES,TAPI,AP ISI,15,0.117823,0.12135
33,'17-18,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,21-03-2018,Trichy,PIPES,TAPI,AP ISI,50,0.380962,0.4045
33,'17-18,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,21-03-2018,Chennai,PIPES,TAPI,AP ISI,100,0.788439,0.809
33,'17-18,CID1269,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,21-03-2018,Hubli,PIPES,TAPI,AP ISI,250,1.933287,2.0225
33,'17-18,CID3041,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,21-03-2018,Hubli,PIPES,TAPI,AP ISI,25,0.189301,0.20225
33,'17-18,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,12,18-Mar,Mar,22-03-2018,Chennai,PIPES,TAPI,AP ISI,55,0.419106,0.44495
